1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,...16,reordonnés pour match fct,...18,...19,...20,...21,...22,...23,...24,...25,for tests
NA,NA,ICAO_TYPE_CODE,AC_CATEGORY,EQV_TYPE,EQV_NAME,ICAO_ENGINE_DESC,CO2_COEFF,MASS,BAND_FROM_NM,BAND_TO_NM,BAND_FLOOR_NM,FUEL_TOT,FUEL_TOT_MARG_RATE,CORR_FACTOR,range 0,BreakPoint_1,BreakPoint_2,range 99999,Slope_1,Slope_2,Slope_3,Intercept_1,Intercept_2,Intercept_3,NB_equations
NA,NA,BN2P,"Jet <43,3T",REG AVG_FUEL_PER_NM,"Jet <43,3T",P,3.1,2920,0,999999,0,NA,NA,1,0,999999,NA,999999,0.653163718408447,NA,NA,197.32540274995301,NA,NA,1
NA,NA,BN2T,Turbo Prop,REG AVG_FUEL_PER_NM,Turbo Prop,T,3.15,3729,0,999999,0,NA,NA,1,0,999999,NA,999999,0.72657511772463801,NA,NA,101.43803477544699,NA,NA,1
NA,NA,BR23,"Jet <43,3T",REG AVG_FUEL_PER_NM,"Jet <43,3T",P,3.1,845,0,999999,0,NA,NA,1,0,999999,NA,999999,0.47605280152568802,NA,NA,171.06102313684801,NA,NA,1
NA,NA,BREZ,"Jet <43,3T",REG AVG_FUEL_PER_NM,"Jet <43,3T",P,3.1,605,0,999999,0,NA,NA,1,0,999999,NA,999999,0.45557257469267698,NA,NA,168.02394071656599,NA,NA,1
NA,NA,BROU,"Jet <43,3T",REG AVG_FUEL_PER_NM,"Jet <43,3T",P,3.1,2645,0,999999,0,NA,NA,1,0,999999,NA,999999,0.62965450277327095,NA,NA,193.83914128896501,NA,NA,1
NA,NA,BSTP,Turbo Prop,REG AVG_FUEL_PER_NM,Turbo Prop,T,3.15,7484,0,999999,0,NA,NA,1,0,999999,NA,999999,1.0670519827043401,NA,NA,120.28163507003801,NA,NA,1
NA,NA,BT36,"Jet <43,3T",REG AVG_FUEL_PER_NM,"Jet <43,3T",P,3.1,1620,0,999999,0,NA,NA,1,0,999999,NA,999999,0.54218686734062005,NA,NA,180.86826845234299,NA,NA,1
NA,NA,BTB2,"Jet <43,3T",REG AVG_FUEL_PER_NM,"Jet <43,3T",P,3.1,720,0,999999,0,NA,NA,1,0,999999,NA,999999,0.465386016716828,NA,NA,169.47920937628399,NA,NA,1
NA,NA,BW60,"Jet <43,3T",REG AVG_FUEL_PER_NM,"Jet <43,3T",P,3.1,605,0,999999,0,NA,NA,1,0,999999,NA,999999,0.45557257469267698,NA,NA,168.02394071656599,NA,NA,1
NA,NA,BX2,"Jet <43,3T",REG AVG_FUEL_PER_NM,"Jet <43,3T",P,3.1,605,0,999999,0,NA,NA,1,0,999999,NA,999999,0.45557257469267698,NA,NA,168.02394071656599,NA,NA,1
NA,NA,C06T,Turbo Prop,REG AVG_FUEL_PER_NM,Turbo Prop,T,3.15,1620,0,999999,0,NA,NA,1,0,999999,NA,999999,0.53537761461827105,NA,NA,90.856260515762798,NA,NA,1
NA,NA,C101,"Jet <43,3T",REG AVG_FUEL_PER_NM,"Jet <43,3T",J,3.15,5445,0,999999,0,NA,NA,1,0,999999,NA,999999,0.86858564013548401,NA,NA,229.27105143613201,NA,NA,1
NA,NA,C10T,Turbo Prop,REG AVG_FUEL_PER_NM,Turbo Prop,T,3.15,1805,0,999999,0,NA,NA,1,0,999999,NA,999999,0.55214982803243795,NA,NA,91.784514145127602,NA,NA,1
NA,NA,C119,"Jet <43,3T",REG AVG_FUEL_PER_NM,"Jet <43,3T",P,3.1,9070,0,999999,0,NA,NA,1,0,999999,NA,999999,1.1779272419486599,NA,NA,275.14436858194,NA,NA,1
NA,NA,C120,"Jet <43,3T",REG AVG_FUEL_PER_NM,"Jet <43,3T",P,3.1,720,0,999999,0,NA,NA,1,0,999999,NA,999999,0.465386016716828,NA,NA,169.47920937628399,NA,NA,1
NA,NA,C123,"Jet <43,3T",REG AVG_FUEL_PER_NM,"Jet <43,3T",P,3.1,27215,0,999999,0,NA,NA,1,0,999999,NA,999999,2.7263177248027701,NA,NA,504.76045406536599,NA,NA,1
NA,NA,C125,"Jet <43,3T",REG AVG_FUEL_PER_NM,"Jet <43,3T",P,3.1,18552,0,999999,0,NA,NA,1,0,999999,NA,999999,1.98706687040954,NA,NA,395.13443320326002,NA,NA,1
NA,NA,C130,Turbo Prop,ANCAT WITH NEW MODEL,ANCAT,T,3.15,75204,0,999999,0,NA,NA,1,0,999999,NA,999999,7.6006812443530398,NA,NA,388.80500358626398,NA,NA,1
NA,NA,C135,Heavy Jet,REG AVG_FUEL_PER_NM,Heavy Jet,J,3.15,137887,0,999999,0,NA,NA,1,0,999999,NA,999999,8.3817386539767007,NA,NA,814.33153563837902,NA,NA,1
NA,NA,C140,"Jet <43,3T",REG AVG_FUEL_PER_NM,"Jet <43,3T",P,3.1,720,0,999999,0,NA,NA,1,0,999999,NA,999999,0.465386016716828,NA,NA,169.47920937628399,NA,NA,1
NA,NA,C141,Heavy Jet,REG AVG_FUEL_PER_NM,Heavy Jet,J,3.15,144500,0,999999,0,NA,NA,1,0,999999,NA,999999,8.6808008218824195,NA,NA,863.65361745063399,NA,NA,1
NA,NA,C15,Heavy Jet,REG AVG_FUEL_PER_NM,Heavy Jet,J,3.15,98284,0,999999,0,NA,NA,1,0,999999,NA,999999,6.59084421587698,NA,NA,518.97273913252104,NA,NA,1
NA,NA,C150,"Jet <43,3T",REG AVG_FUEL_PER_NM,"Jet <43,3T",P,3.1,759,0,999999,0,NA,NA,1,0,999999,NA,999999,0.46875570603155198,NA,NA,169.97891205355501,NA,NA,1
NA,NA,C152,"Jet <43,3T",REG AVG_FUEL_PER_NM,"Jet <43,3T",P,3.1,826,0,999999,0,NA,NA,1,0,999999,NA,999999,0.47440771347725402,NA,NA,170.817067440827,NA,NA,1
NA,NA,C160,Turbo Prop,REG AVG_FUEL_PER_NM,Turbo Prop,T,3.15,50125,0,999999,0,NA,NA,1,0,999999,NA,999999,4.9328489183232396,NA,NA,334.23312419456602,NA,NA,1
NA,NA,C17,Heavy Jet,REG AVG_FUEL_PER_NM,Heavy Jet,J,3.15,262676,0,999999,0,NA,NA,1,0,999999,NA,999999,14.024881263350601,NA,NA,1745.0127495373799,NA,NA,1
NA,NA,C170,"Jet <43,3T",REG AVG_FUEL_PER_NM,"Jet <43,3T",P,3.1,1041,0,999999,0,NA,NA,1,0,999999,NA,999999,0.492771354042432,NA,NA,173.54027409218099,NA,NA,1
NA,NA,C172,"Jet <43,3T",REG AVG_FUEL_PER_NM,"Jet <43,3T",P,3.1,1106,0,999999,0,NA,NA,1,0,999999,NA,999999,0.49835214186944699,NA,NA,174.36786808022299,NA,NA,1
NA,NA,C175,"Jet <43,3T",REG AVG_FUEL_PER_NM,"Jet <43,3T",P,3.1,1125,0,999999,0,NA,NA,1,0,999999,NA,999999,0.499946399497534,NA,NA,174.60428596051099,NA,NA,1
NA,NA,C177,"Jet <43,3T",REG AVG_FUEL_PER_NM,"Jet <43,3T",P,3.1,1258,0,999999,0,NA,NA,1,0,999999,NA,999999,0.51127358590241301,NA,NA,176.28403291751599,NA,NA,1
NA,NA,C180,"Jet <43,3T",REG AVG_FUEL_PER_NM,"Jet <43,3T",P,3.1,1280,0,999999,0,NA,NA,1,0,999999,NA,999999,0.51317321266052096,NA,NA,176.56573502360999,NA,NA,1
NA,NA,C182,"Jet <43,3T",REG AVG_FUEL_PER_NM,"Jet <43,3T",P,3.1,1400,0,999999,0,NA,NA,1,0,999999,NA,999999,0.52338869942626598,NA,NA,178.08062426403899,NA,NA,1
NA,NA,C185,"Jet <43,3T",REG AVG_FUEL_PER_NM,"Jet <43,3T",P,3.1,1448,0,999999,0,NA,NA,1,0,999999,NA,999999,0.52748374320983205,NA,NA,178.68789221994399,NA,NA,1
NA,NA,C188,"Jet <43,3T",REG AVG_FUEL_PER_NM,"Jet <43,3T",P,3.1,1445,0,999999,0,NA,NA,1,0,999999,NA,999999,0.52725336860821603,NA,NA,178.65372918755401,NA,NA,1
NA,NA,C195,"Jet <43,3T",REG AVG_FUEL_PER_NM,"Jet <43,3T",P,3.1,1445,0,999999,0,NA,NA,1,0,999999,NA,999999,0.52725336860821603,NA,NA,178.65372918755401,NA,NA,1
NA,NA,C2,Turbo Prop,REG AVG_FUEL_PER_NM,Turbo Prop,T,3.15,25205,0,999999,0,NA,NA,1,0,999999,NA,999999,2.6736081733919201,NA,NA,209.19605429180399,NA,NA,1
NA,NA,C205,"Jet <43,3T",REG AVG_FUEL_PER_NM,"Jet <43,3T",P,3.1,1500,0,999999,0,NA,NA,1,0,999999,NA,999999,0.53194675392411395,NA,NA,179.34972724220199,NA,NA,1
NA,NA,C206,"Jet <43,3T",REG AVG_FUEL_PER_NM,"Jet <43,3T",P,3.1,1615,0,999999,0,NA,NA,1,0,999999,NA,999999,0.54178439761896702,NA,NA,180.80858484989599,NA,NA,1
NA,NA,C207,"Jet <43,3T",REG AVG_FUEL_PER_NM,"Jet <43,3T",P,3.1,1620,0,999999,0,NA,NA,1,0,999999,NA,999999,0.54218686734062005,NA,NA,180.86826845234299,NA,NA,1
NA,NA,C208,Turbo Prop,ANCAT WITH NEW MODEL,ANCAT,T,3.15,3951,0,999999,0,NA,NA,1,0,999999,NA,999999,0.73798500471091,NA,NA,53.421038595919299,NA,NA,1
NA,NA,C210,"Jet <43,3T",REG AVG_FUEL_PER_NM,"Jet <43,3T",P,3.1,1620,0,999999,0,NA,NA,1,0,999999,NA,999999,0.54215026161295699,NA,NA,180.86284006461699,NA,NA,1
NA,NA,C212,Turbo Prop,REG AVG_FUEL_PER_NM,Turbo Prop,T,3.15,7070,0,999999,0,NA,NA,1,0,999999,NA,999999,1.02946713999912,NA,NA,118.201512083959,NA,NA,1
NA,NA,C240,"Jet <43,3T",REG AVG_FUEL_PER_NM,"Jet <43,3T",P,3.1,1620,0,999999,0,NA,NA,1,0,999999,NA,999999,0.54218686734062005,NA,NA,180.86826845234299,NA,NA,1
NA,NA,C25A,"Jet <43,3T",AO SAMPLE,C25A,J,3.15,5616,0,999999,0,NA,NA,1,0,250,999999,999999,1.6180269036846699,0.84482016839443197,NA,76.62308666493,269.92477048748799,NA,2
NA,NA,C25B,"Jet <43,3T",AO SAMPLE,C25B,J,3.15,6132,0,999999,0,NA,NA,1,0,242,999999,999999,1.6907759158868501,0.88594143677473403,NA,83.671691893118293,278.44163583825002,NA,2
NA,NA,C25C,"Jet <43,3T",AO SAMPLE,C25C,J,3.15,7605,0,999999,0,NA,NA,1,0,215,999999,999999,2.08490647071249,1.1025019251594701,NA,88.177553267018794,299.39453056091901,NA,2
NA,NA,C25M,"Jet <43,3T",REG AVG_FUEL_PER_NM,"Jet <43,3T",J,3.15,4805,0,999999,0,NA,NA,1,0,999999,NA,999999,0.81397654427037003,NA,NA,221.17288307150599,NA,NA,1
NA,NA,C27J,Turbo Prop,REG AVG_FUEL_PER_NM,Turbo Prop,T,3.15,31044,0,999999,0,NA,NA,1,0,999999,NA,999999,3.2029728485053899,NA,NA,238.49359951123901,NA,NA,1
NA,NA,C295,Turbo Prop,REG AVG_FUEL_PER_NM,Turbo Prop,T,3.15,22149,0,999999,0,NA,NA,1,0,999999,NA,999999,2.39650983627571,NA,NA,193.86012153400901,NA,NA,1
NA,NA,C303,"Jet <43,3T",REG AVG_FUEL_PER_NM,"Jet <43,3T",P,3.1,2212,0,999999,0,NA,NA,1,0,999999,NA,999999,0.59268942402884495,NA,NA,188.35746417013101,NA,NA,1
NA,NA,C30J,Turbo Prop,REG AVG_FUEL_PER_NM,Turbo Prop,T,3.15,71852,0,999999,0,NA,NA,1,0,999999,NA,999999,6.9026591146686096,NA,NA,443.25173842069,NA,NA,1
NA,NA,C310,"Jet <43,3T",REG AVG_FUEL_PER_NM,"Jet <43,3T",P,3.1,2411,0,999999,0,NA,NA,1,0,999999,NA,999999,0.60971927578268303,NA,NA,190.88287874699699,NA,NA,1
NA,NA,C320,"Jet <43,3T",REG AVG_FUEL_PER_NM,"Jet <43,3T",P,3.1,2420,0,999999,0,NA,NA,1,0,999999,NA,999999,0.610454290117323,NA,NA,190.99187651995101,NA,NA,1
NA,NA,C335,"Jet <43,3T",REG AVG_FUEL_PER_NM,"Jet <43,3T",P,3.1,2645,0,999999,0,NA,NA,1,0,999999,NA,999999,0.62965450277327095,NA,NA,193.83914128896501,NA,NA,1
NA,NA,C337,"Jet <43,3T",REG AVG_FUEL_PER_NM,"Jet <43,3T",P,3.1,1905,0,999999,0,NA,NA,1,0,999999,NA,999999,0.56650344182616097,NA,NA,184.47425590031801,NA,NA,1
NA,NA,C340,"Jet <43,3T",REG AVG_FUEL_PER_NM,"Jet <43,3T",P,3.1,2718,0,999999,0,NA,NA,1,0,999999,NA,999999,0.63591616360783298,NA,NA,194.767704248618,NA,NA,1
NA,NA,C402,"Jet <43,3T",REG AVG_FUEL_PER_NM,"Jet <43,3T",P,3.1,2940,0,999999,0,NA,NA,1,0,999999,NA,999999,0.65485985521794698,NA,NA,197.57692864019501,NA,NA,1
NA,NA,C404,"Jet <43,3T",REG AVG_FUEL_PER_NM,"Jet <43,3T",P,3.1,3919,0,999999,0,NA,NA,1,0,999999,NA,999999,0.738405364046539,NA,NA,209.96617599696199,NA,NA,1
NA,NA,C408,Turbo Prop,REG AVG_FUEL_PER_NM,Turbo Prop,T,3.15,8405,0,999999,0,NA,NA,1,0,999999,NA,999999,1.1505098741594699,NA,NA,124.900589571113,NA,NA,1
NA,NA,C411,"Jet <43,3T",REG AVG_FUEL_PER_NM,"Jet <43,3T",P,3.1,2949,0,999999,0,NA,NA,1,0,999999,NA,999999,0.65559438191253105,NA,NA,197.68585409934801,NA,NA,1
NA,NA,C414,"Jet <43,3T",REG AVG_FUEL_PER_NM,"Jet <43,3T",P,3.1,3042,0,999999,0,NA,NA,1,0,999999,NA,999999,0.66349364244498499,NA,NA,198.85726228207801,NA,NA,1
NA,NA,C42,"Jet <43,3T",REG AVG_FUEL_PER_NM,"Jet <43,3T",P,3.1,500,0,999999,0,NA,NA,1,0,999999,NA,999999,0.44661247545323501,NA,NA,166.69521715769201,NA,NA,1
NA,NA,C421,"Jet <43,3T",REG AVG_FUEL_PER_NM,"Jet <43,3T",P,3.1,3368,0,999999,0,NA,NA,1,0,999999,NA,999999,0.69133986947260095,NA,NA,202.98667389779499,NA,NA,1
NA,NA,C425,Turbo Prop,REG AVG_FUEL_PER_NM,Turbo Prop,T,3.15,3904,0,999999,0,NA,NA,1,0,999999,NA,999999,0.742409618384968,NA,NA,102.314390945272,NA,NA,1
NA,NA,C441,Turbo Prop,REG AVG_FUEL_PER_NM,Turbo Prop,T,3.15,4529,0,999999,0,NA,NA,1,0,999999,NA,999999,0.79912605348725996,NA,NA,105.4533467544,NA,NA,1
NA,NA,C46,"Jet <43,3T",REG AVG_FUEL_PER_NM,"Jet <43,3T",P,3.1,19220,0,999999,0,NA,NA,1,0,999999,NA,999999,2.0440701684280902,NA,NA,403.58764593971199,NA,NA,1
NA,NA,C5,Heavy Jet,REG AVG_FUEL_PER_NM,Heavy Jet,J,3.15,330368,0,999999,0,NA,NA,1,0,999999,NA,999999,17.0860118592996,NA,NA,2249.8620748421699,NA,NA,1
NA,NA,C500,"Jet <43,3T",REG AVG_FUEL_PER_NM,"Jet <43,3T",J,3.15,5436,0,999999,0,NA,NA,1,0,999999,NA,999999,0.86786078684797696,NA,NA,229.16356047938001,NA,NA,1
NA,NA,C501,"Jet <43,3T",REG AVG_FUEL_PER_NM,"Jet <43,3T",J,3.15,5495,0,999999,0,NA,NA,1,0,999999,NA,999999,0.87287514708627501,NA,NA,229.907156995809,NA,NA,1
NA,NA,C510,"Jet <43,3T",AO SAMPLE,C510,J,3.15,3920,0,999999,0,NA,NA,1,0,240,999999,999999,1.24938887178627,0.68470150561962795,NA,68.648789914520904,204.17375779451501,NA,2
NA,NA,C525,"Jet <43,3T",AO SAMPLE,C525,J,3.15,4807,0,999999,0,NA,NA,1,0,250,999999,999999,1.32924299512809,0.81325616821620905,NA,80.494529941714106,209.49123666968299,NA,2
NA,NA,C526,"Jet <43,3T",REG AVG_FUEL_PER_NM,"Jet <43,3T",J,3.15,4727,0,999999,0,NA,NA,1,0,999999,NA,999999,0.80732047054964096,NA,NA,220.185831284914,NA,NA,1
NA,NA,C550,"Jet <43,3T",AO SAMPLE,C550,J,3.15,6634,0,999999,0,NA,NA,1,0,250,999999,999999,1.58535159119925,1.1099423356735301,NA,158.32652404240901,277.17883792383901,NA,2
NA,NA,C551,"Jet <43,3T",REG AVG_FUEL_PER_NM,"Jet <43,3T",J,3.15,5780,0,999999,0,NA,NA,1,0,999999,NA,999999,0.89716489522432497,NA,NA,233.50916627357,NA,NA,1
NA,NA,C55B,"Jet <43,3T",AO SAMPLE,C55B,J,3.15,6832,0,999999,0,NA,NA,1,0,250,999999,999999,1.63215397706613,1.1427097985963,NA,163.00060335221701,285.36164796967398,NA,2
NA,NA,C560,"Jet <43,3T",AO SAMPLE,C560,J,3.15,7355,0,999999,0,NA,NA,1,0,350,999999,999999,1.6478778432960399,1.2050759360769501,NA,155.44144118811701,310.42210871479699,NA,2
NA,NA,C56X,"Jet <43,3T",AO SAMPLE,C56X,J,3.15,9243,0,999999,0,NA,NA,1,0,265,750,999999,2.0651787085006998,1.26902560052561,1.2053462709669001,149.49695274567199,360.47752635907,408.23702352810801,3
NA,NA,C5M,Heavy Jet,REG AVG_FUEL_PER_NM,Heavy Jet,J,3.15,348480,0,999999,0,NA,NA,1,0,999999,NA,999999,17.905081341464101,NA,NA,2384.9450654194902,NA,NA,1
NA,NA,C650,"Jet <43,3T",AO SAMPLE,C650,J,3.15,10174,0,999999,0,NA,NA,1,0,200,900,999999,2.1507155356535002,1.6257401055243601,1.4672497317775299,265.592703297068,370.58778932289403,513.22912569505002,3
NA,NA,C680,"Jet <43,3T",AO SAMPLE,C680,J,3.15,13614,0,999999,0,NA,NA,1,0,320,999999,999999,2.4890083276305899,1.6025046310650499,NA,170.98014955218801,454.661332453162,NA,2
NA,NA,C68A,"Jet <43,3T",AO SAMPLE,C68A,J,3.15,14045,0,999999,0,NA,NA,1,0,270,999999,999999,2.6738810466460898,1.6122909026258301,NA,192.49091970414301,479.12025858961198,NA,2
NA,NA,C700,"Jet <43,3T",REG AVG_FUEL_PER_NM,"Jet <43,3T",J,3.15,17897,0,999999,0,NA,NA,1,0,999999,NA,999999,1.93114874241059,NA,NA,386.842144015965,NA,NA,1
NA,NA,C72R,"Jet <43,3T",REG AVG_FUEL_PER_NM,"Jet <43,3T",P,3.1,1125,0,999999,0,NA,NA,1,0,999999,NA,999999,0.499946399497534,NA,NA,174.60428596051099,NA,NA,1
NA,NA,C750,"Jet <43,3T",AO SAMPLE,C750,J,3.15,16246,0,999999,0,NA,NA,1,0,250,999999,999999,3.0039031230915398,1.6611654100448101,NA,185.12716844022,520.81159670190095,NA,2
NA,NA,C77R,"Jet <43,3T",REG AVG_FUEL_PER_NM,"Jet <43,3T",P,3.1,1126,0,999999,0,NA,NA,1,0,999999,NA,999999,0.50006853824253905,NA,NA,174.62239832998401,NA,NA,1
NA,NA,C82R,"Jet <43,3T",REG AVG_FUEL_PER_NM,"Jet <43,3T",P,3.1,1445,0,999999,0,NA,NA,1,0,999999,NA,999999,0.52725336860821603,NA,NA,178.65372918755401,NA,NA,1
NA,NA,C82S,"Jet <43,3T",REG AVG_FUEL_PER_NM,"Jet <43,3T",P,3.1,1445,0,999999,0,NA,NA,1,0,999999,NA,999999,0.52725336860821603,NA,NA,178.65372918755401,NA,NA,1
NA,NA,C82T,"Jet <43,3T",REG AVG_FUEL_PER_NM,"Jet <43,3T",P,3.1,1445,0,999999,0,NA,NA,1,0,999999,NA,999999,0.52725336860821603,NA,NA,178.65372918755401,NA,NA,1
NA,NA,C97,Jet <90T,REG AVG_FUEL_PER_NM,Jet <90T,P,3.1,79545,0,999999,0,NA,NA,1,0,999999,NA,999999,6.0620183568002002,NA,NA,765.967340733843,NA,NA,1
NA,NA,CAPL,"Jet <43,3T",REG AVG_FUEL_PER_NM,"Jet <43,3T",P,3.1,605,0,999999,0,NA,NA,1,0,999999,NA,999999,0.45557257469267698,NA,NA,168.02394071656599,NA,NA,1
NA,NA,CAT,"Jet <43,3T",REG AVG_FUEL_PER_NM,"Jet <43,3T",P,3.1,12186,0,999999,0,NA,NA,1,0,999999,NA,999999,1.4438463460091,NA,NA,314.57841600456902,NA,NA,1
NA,NA,CD2,Turbo Prop,REG AVG_FUEL_PER_NM,Turbo Prop,T,3.15,4500,0,999999,0,NA,NA,1,0,999999,NA,999999,0.79648018020097699,NA,NA,105.306911610738,NA,NA,1
NA,NA,CE43,"Jet <43,3T",REG AVG_FUEL_PER_NM,"Jet <43,3T",P,3.1,1445,0,999999,0,NA,NA,1,0,999999,NA,999999,0.52725336860821603,NA,NA,178.65372918755401,NA,NA,1
NA,NA,CH25,"Jet <43,3T",REG AVG_FUEL_PER_NM,"Jet <43,3T",P,3.1,720,0,999999,0,NA,NA,1,0,999999,NA,999999,0.465386016716828,NA,NA,169.47920937628399,NA,NA,1
NA,NA,CH40,"Jet <43,3T",REG AVG_FUEL_PER_NM,"Jet <43,3T",P,3.1,1500,0,999999,0,NA,NA,1,0,999999,NA,999999,0.53194675392411395,NA,NA,179.34972724220199,NA,NA,1
NA,NA,CH60,"Jet <43,3T",REG AVG_FUEL_PER_NM,"Jet <43,3T",P,3.1,605,0,999999,0,NA,NA,1,0,999999,NA,999999,0.45557257469267698,NA,NA,168.02394071656599,NA,NA,1
NA,NA,CH7B,"Jet <43,3T",REG AVG_FUEL_PER_NM,"Jet <43,3T",P,3.1,728,0,999999,0,NA,NA,1,0,999999,NA,999999,0.46608618976099703,NA,NA,169.58304041589801,NA,NA,1
NA,NA,CJ6,"Jet <43,3T",REG AVG_FUEL_PER_NM,"Jet <43,3T",P,3.1,1445,0,999999,0,NA,NA,1,0,999999,NA,999999,0.52725336860821603,NA,NA,178.65372918755401,NA,NA,1
NA,NA,CL2P,"Jet <43,3T",REG AVG_FUEL_PER_NM,"Jet <43,3T",P,3.1,18221,0,999999,0,NA,NA,1,0,999999,NA,999999,1.9588486448654301,NA,NA,390.94985666363698,NA,NA,1
NA,NA,CL2T,Turbo Prop,REG AVG_FUEL_PER_NM,Turbo Prop,T,3.15,19770,0,999999,0,NA,NA,1,0,999999,NA,999999,2.1809085435789202,NA,NA,181.92772611907299,NA,NA,1
NA,NA,CL30,"Jet <43,3T",AO SAMPLE,CL30,J,3.15,17549,0,999999,0,NA,NA,1,0,250,1000,999999,2.8592737679732898,1.8344706692500501,1.83873969807685,174.01743960836299,430.21821428917502,425.94918546237102,3
NA,NA,CL35,"Jet <43,3T",AO SAMPLE,CL35,J,3.15,18604,0,999999,0,NA,NA,1,0,260,1300,999999,2.6978393105216698,1.6945334631189899,1.7421810127980699,208.15780225171099,469.01732257640998,407.07550799359899,3
NA,NA,CL41,"Jet <43,3T",REG AVG_FUEL_PER_NM,"Jet <43,3T",J,3.15,3355,0,999999,0,NA,NA,1,0,999999,NA,999999,0.69024184048759496,NA,NA,202.82384344896701,NA,NA,1
NA,NA,CL60,"Jet <43,3T",AO SAMPLE,CL60,J,3.15,21518,0,999999,0,NA,NA,1,0,225,1500,999999,2.7699186553992901,2.13629445037127,2.2943437390289501,241.149438811197,383.71488494250099,146.64095195598,3
NA,NA,CLBR,"Jet <43,3T",REG AVG_FUEL_PER_NM,"Jet <43,3T",P,3.1,605,0,999999,0,NA,NA,1,0,999999,NA,999999,0.45557257469267698,NA,NA,168.02394071656599,NA,NA,1
NA,NA,CLON,"Jet <43,3T",REG AVG_FUEL_PER_NM,"Jet <43,3T",P,3.1,605,0,999999,0,NA,NA,1,0,999999,NA,999999,0.45557257469267698,NA,NA,168.02394071656599,NA,NA,1
NA,NA,CN35,Turbo Prop,REG AVG_FUEL_PER_NM,Turbo Prop,T,3.15,16044,0,999999,0,NA,NA,1,0,999999,NA,999999,1.84307349259794,NA,NA,163.230336307968,NA,NA,1
NA,NA,CNBR,"Jet <43,3T",REG AVG_FUEL_PER_NM,"Jet <43,3T",J,3.15,24500,0,999999,0,NA,NA,1,0,999999,NA,999999,2.4946351587543298,NA,NA,470.403459185923,NA,NA,1
NA,NA,CNTL,"Jet <43,3T",REG AVG_FUEL_PER_NM,"Jet <43,3T",J,3.15,17184,0,999999,0,NA,NA,1,0,999999,NA,999999,1.8703682445563099,NA,NA,377.82879748253299,NA,NA,1
NA,NA,COL3,"Jet <43,3T",REG AVG_FUEL_PER_NM,"Jet <43,3T",P,3.1,1445,0,999999,0,NA,NA,1,0,999999,NA,999999,0.52725336860821603,NA,NA,178.65372918755401,NA,NA,1
NA,NA,COL4,"Jet <43,3T",REG AVG_FUEL_PER_NM,"Jet <43,3T",P,3.1,1608,0,999999,0,NA,NA,1,0,999999,NA,999999,0.54112976917021505,NA,NA,180.71150777307801,NA,NA,1
NA,NA,CONI,Jet <90T,REG AVG_FUEL_PER_NM,Jet <90T,P,3.1,50481,0,999999,0,NA,NA,1,0,999999,NA,999999,4.5673522748559803,NA,NA,654.22722435675905,NA,NA,1
NA,NA,CORS,"Jet <43,3T",REG AVG_FUEL_PER_NM,"Jet <43,3T",P,3.1,5445,0,999999,0,NA,NA,1,0,999999,NA,999999,0.86859048249173199,NA,NA,229.27176952559199,NA,NA,1
NA,NA,COUG,"Jet <43,3T",REG AVG_FUEL_PER_NM,"Jet <43,3T",P,3.1,570,0,999999,0,NA,NA,1,0,999999,NA,999999,0.45258587494619701,NA,NA,167.58103286360799,NA,NA,1
NA,NA,COY2,"Jet <43,3T",REG AVG_FUEL_PER_NM,"Jet <43,3T",P,3.1,500,0,999999,0,NA,NA,1,0,999999,NA,999999,0.44661247545323501,NA,NA,166.69521715769201,NA,NA,1
NA,NA,COZY,"Jet <43,3T",REG AVG_FUEL_PER_NM,"Jet <43,3T",P,3.1,720,0,999999,0,NA,NA,1,0,999999,NA,999999,0.465386016716828,NA,NA,169.47920937628399,NA,NA,1
NA,NA,CP10,"Jet <43,3T",REG AVG_FUEL_PER_NM,"Jet <43,3T",P,3.1,845,0,999999,0,NA,NA,1,0,999999,NA,999999,0.47605280152568802,NA,NA,171.06102313684801,NA,NA,1
NA,NA,CP13,"Jet <43,3T",REG AVG_FUEL_PER_NM,"Jet <43,3T",P,3.1,720,0,999999,0,NA,NA,1,0,999999,NA,999999,0.465386016716828,NA,NA,169.47920937628399,NA,NA,1
NA,NA,CP30,"Jet <43,3T",REG AVG_FUEL_PER_NM,"Jet <43,3T",P,3.1,605,0,999999,0,NA,NA,1,0,999999,NA,999999,0.45557257469267698,NA,NA,168.02394071656599,NA,NA,1
NA,NA,CRJ1,"Jet <43,3T",AO SAMPLE,CRJ1,J,3.15,22143,0,999999,0,NA,NA,1,0,190,500,999999,3.3035039024215802,2.6439833746605599,2.5462390014356702,288.97752233416099,414.28642260875603,463.158609221201,3
NA,NA,CRJ2,"Jet <43,3T",AO SAMPLE,CRJ2,J,3.15,23538,0,999999,0,NA,NA,1,0,230,1000,999999,3.2002848375926898,2.6606527102923101,2.42698173721437,267.05253672014601,391.167925999234,624.83889907717298,3
NA,NA,CRJ7,"Jet <43,3T",AO SAMPLE,CRJ7,J,3.15,32959,0,999999,0,NA,NA,1,0,200,999999,999999,4.4475301202350401,3.4515774162177402,NA,374.53458371156,573.72512451501996,NA,2
NA,NA,CRJ9,"Jet <43,3T",AO SAMPLE,CRJ9,J,3.15,37708,0,999999,0,NA,NA,1,0,200,500,999999,4.6066787767299902,3.81424681146428,3.4987318072279301,423.975929128762,582.46232218190301,740.21982430007995,3
